1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 1000/2,6564283,733666,285.03,2574.0,Dammam,1438/11/11,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 1101,6586548,320000,500.0,640.0,Dammam,1438/11/22,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 1101,6591378,365000,500.0,730.0,Dammam,1438/11/22,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 115,6565772,355000,500.0,710.0,Dammam,1438/11/14,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 12,6542254,1070000,500.0,2140.0,Dammam,1438/11/03,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 143/1,6564242,860000,250.0,3440.0,Dammam,1438/11/11,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 144,6542187,550000,500.0,1100.0,Dammam,1438/11/03,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 146,6571082,585000,520.0,1125.0,Dammam,1438/11/15,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 160,6614648,363000,500.0,726.0,Dammam,1438/11/30,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 165,6614700,300000,500.0,600.0,Dammam,1438/11/30,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 167,6542183,1400000,500.0,2800.0,Dammam,1438/11/03,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 182,6548046,542000,500.0,1084.0,Dammam,1438/11/07,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 213/2,6613532,800000,312.5,2560.0,Dammam,1438/11/30,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 215,6562464,330000,582.0,567.0,Dammam,1438/11/11,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 218,6538770,805000,500.0,1610.0,Dammam,1438/11/02,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 229,6602457,330000,500.0,660.0,Dammam,1438/11/25,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 23,6551597,650000,500.0,1300.0,Dammam,1438/11/08,ضاحية الملك فهد,غرب الدمام
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/294/ 1,قطعة 246,6587712,400000,500.0,800.0,Dammam,1438/11/22,ضاحية الملك فهد,غرب الدمام
